X.1,X,collar_id,masterID,x_,y_,t_,temp_c,fate,sl_,speed,julian,week,avg.bc,NDVI,total_precipitation
9454,X21839.1.380,21839.1,B05M,20.0766449,14.9007475,2018-08-22T02:00:39Z,27,mortality,0.00282961239041817,7.92830594121089e-7,233,34,2,3501,3.611e-4
9455,X21839.1.381,21839.1,B05M,20.0745497,14.8988457,2018-08-22T03:00:08Z,27,mortality,0.00566522830254992,1.5732375180644e-6,233,34,2,3616,3.611e-4
9456,X21839.1.382,21839.1,B05M,20.0786133,14.9027931,2018-08-22T04:00:09Z,27,mortality,0.00244419887897947,6.79321533902021e-7,233,34,2,3607,3.611e-4
9457,X21839.1.383,21839.1,B05M,20.0770229,14.9009371,2018-08-22T05:00:07Z,27,mortality,0.0012975156762061,3.57245505563355e-7,234,34,2,3607,3.611e-4
9458,X21839.1.384,21839.1,B05M,20.0757287,14.9008444,2018-08-22T06:00:39Z,26,mortality,1.71363531708236e-4,4.80144386966198e-8,234,34,2,3501,3.611e-4
9459,X21839.1.385,21839.1,B05M,20.0756398,14.9006979,2018-08-22T07:00:08Z,26,mortality,1.64409732073873e-4,4.56693700205202e-8,234,34,2,3501,3.611e-4
9460,X21839.1.386,21839.1,B05M,20.0755682,14.9005499,2018-08-22T08:00:08Z,26,mortality,1.98195080667033e-4,5.50389004907061e-8,234,34,2,3501,3.611e-4
9461,X21839.1.387,21839.1,B05M,20.0757334,14.9006594,2018-08-22T09:00:09Z,26,mortality,0.00215237569443622,5.92940962654606e-7,234,34,2,3501,3.611e-4
9462,X21839.1.388,21839.1,B05M,20.0745386,14.8988691,2018-08-22T10:00:39Z,27,mortality,1.75000000002257e-5,4.90196078437694e-9,234,34,2,3616,3.611e-4
9463,X21839.1.389,21839.1,B05M,20.0745386,14.8988516,2018-08-22T11:00:09Z,27,mortality,2.27984648594781e-5,6.33290690541058e-9,234,34,2,3616,3.611e-4
9464,X21839.1.390,21839.1,B05M,20.0745607,14.8988572,2018-08-22T12:00:09Z,30,mortality,2.58565272225294e-5,7.12497305663528e-9,234,34,2,3616,3.611e-4
9465,X21839.1.391,21839.1,B05M,20.0745497,14.8988806,2018-08-22T13:00:38Z,40,mortality,4.00409790093775e-5,1.12191031127424e-8,234,34,2,3616,3.611e-4
9466,X21839.1.392,21839.1,B05M,20.0745735,14.8988484,2018-08-22T14:00:07Z,36,mortality,5.33678742304681e-5,1.46978447343619e-8,234,34,2,3616,3.611e-4
9467,X21839.1.393,21839.1,B05M,20.0745322,14.8988822,2018-08-22T15:00:38Z,43,mortality,9.59442546463574e-5,2.68676154148298e-8,234,34,2,3616,3.611e-4
9468,X21839.1.394,21839.1,B05M,20.0746275,14.8988933,2018-08-22T16:00:09Z,39,mortality,6.93680762301536e-5,1.92689100639316e-8,234,34,2,3616,3.611e-4
9469,X21839.1.395,21839.1,B05M,20.0745607,14.8988746,2018-08-22T17:00:09Z,48,mortality,1.73999999990571e-5,4.7933884294923e-9,234,34,2,3616,3.554e-4
9470,X21839.1.396,21839.1,B05M,20.0745607,14.8988572,2018-08-22T18:00:39Z,38,mortality,1.10759423978781e-4,3.10250487335521e-8,234,34,2,3616,3.554e-4
9471,X21839.1.397,21839.1,B05M,20.0744573,14.8988969,2018-08-22T19:00:09Z,45,mortality,0.00351034958515516,9.75368042554921e-7,234,34,2,3563,3.554e-4
9472,X21839.1.398,21839.1,B05M,20.0738303,14.9023508,2018-08-22T20:00:08Z,33,mortality,2.65089362292554e-4,7.36154852242582e-8,234,34,2,3384,3.554e-4
9473,X21839.1.399,21839.1,B05M,20.0735657,14.9023669,2018-08-22T21:00:09Z,30,mortality,0.00114759533808874,3.1614196641563e-7,234,34,2,3384,3.554e-4
9474,X21839.1.400,21839.1,B05M,20.0747098,14.9022774,2018-08-22T22:00:39Z,30,mortality,0.00184854284505295,5.17799116261329e-7,234,34,2,3384,3.554e-4
9475,X21839.1.401,21839.1,B05M,20.0762109,14.9033562,2018-08-22T23:00:09Z,28,mortality,0.00335576001823567,9.3241456466676e-7,234,34,2,3483,3.554e-4
9476,X21839.1.402,21839.1,B05M,20.0729846,14.9042793,2018-08-23T00:00:08Z,29,mortality,0.00183054655499536,5.08485154165377e-7,234,34,2,3384,3.554e-4
9477,X21839.1.403,21839.1,B05M,20.0718784,14.9057378,2018-08-23T01:00:08Z,28,mortality,0.00333005960907683,9.17119143232396e-7,234,34,2,3470,3.554e-4
9478,X21839.1.404,21839.1,B05M,20.0717944,14.9024088,2018-08-23T02:00:39Z,27,mortality,0.00156527123847674,4.38574177213992e-7,234,34,2,3402,3.554e-4
9479,X21839.1.405,21839.1,B05M,20.0703445,14.901819,2018-08-23T03:00:08Z,26,mortality,0.00597241673361701,1.65854394157651e-6,234,34,2,3458,3.554e-4
9480,X21839.1.406,21839.1,B05M,20.0742203,14.897275,2018-08-23T04:00:09Z,27,mortality,0.0016125562935907,4.47807912688336e-7,234,34,2,3638,3.554e-4
9481,X21839.1.407,21839.1,B05M,20.0745735,14.8988484,2018-08-23T05:00:10Z,28,mortality,4.05770871300921e-5,1.11813411766581e-8,235,34,2,3616,3.554e-4
9482,X21839.1.408,21839.1,B05M,20.0745386,14.8988691,2018-08-23T06:00:39Z,27,mortality,1.53941547344087e-5,4.3132963671641e-9,235,34,2,3616,3.554e-4
9483,X21839.1.409,21839.1,B05M,20.0745513,14.8988604,2018-08-23T07:00:08Z,27,mortality,7.68439978051336e-6,2.13396272716283e-9,235,34,2,3616,3.554e-4
9484,X21839.1.410,21839.1,B05M,20.074545,14.898856,2018-08-23T08:00:09Z,28,mortality,1.59138304628454e-5,4.38276796002353e-9,235,34,2,3616,3.554e-4
9485,X21839.1.411,21839.1,B05M,20.074556,14.8988675,2018-08-23T09:00:40Z,28,mortality,0,0,235,34,2,3616,3.554e-4
9486,X21839.1.412,21839.1,B05M,20.074556,14.8988675,2018-08-23T10:00:08Z,28,mortality,0,0,235,34,2,3616,3.554e-4
9487,X21839.1.413,21839.1,B05M,20.074556,14.8988675,2018-08-23T11:00:07Z,28,mortality,2.26920690988522e-5,6.24781638184256e-9,235,34,2,3616,3.554e-4
9488,X21839.1.414,21839.1,B05M,20.0745497,14.8988457,2018-08-23T12:00:39Z,32,mortality,0.00820033470353703,2.29701252199917e-6,235,34,2,3616,3.554e-4
9489,X21839.1.415,21839.1,B05M,20.079563,14.8923563,2018-08-23T13:00:09Z,34,mortality,0.00255521624329509,7.04110290243893e-7,235,34,2,2990,3.554e-4
9490,X21839.1.416,21839.1,B05M,20.0795228,14.8949112,2018-08-23T14:00:38Z,37,mortality,0.00506411676405713,1.41812286868024e-6,235,34,2,3077,3.554e-4
9491,X21839.1.417,21839.1,B05M,20.078261,14.8998156,2018-08-23T15:00:09Z,37,mortality,0.00386071594655674,1.07271907378626e-6,235,34,2,3550,3.554e-4
9492,X21839.1.418,21839.1,B05M,20.0745241,14.8988457,2018-08-23T16:00:08Z,45,mortality,0.00192901967071326,5.3568999464406e-7,235,34,2,3616,3.554e-4
9493,X21839.1.419,21839.1,B05M,20.0732481,14.9002924,2018-08-23T17:00:09Z,42,mortality,9.75936760246046e-4,2.68853101996156e-7,235,34,2,3428,8.824e-4
9494,X21839.1.420,21839.1,B05M,20.0726015,14.8995614,2018-08-23T18:00:39Z,42,mortality,3.08051505431925e-4,8.63373053340597e-8,235,34,2,3563,8.824e-4
9495,X21839.1.421,21839.1,B05M,20.0728637,14.8993997,2018-08-23T19:00:07Z,39,mortality,3.14669811070863e-4,8.7359747659873e-8,235,34,2,3563,8.824e-4
9496,X21839.1.422,21839.1,B05M,20.0727207,14.89968,2018-08-23T20:00:09Z,44,mortality,0.00165420627794663,4.59757164521019e-7,235,34,2,3563,8.824e-4
9497,X21839.1.423,21839.1,B05M,20.0739847,14.8986129,2018-08-23T21:00:07Z,37,mortality,6.10328411592862e-4,1.6804196354429e-7,235,34,2,3563,8.824e-4
9498,X21839.1.424,21839.1,B05M,20.0745433,14.8988588,2018-08-23T22:00:39Z,38,mortality,7.6880166492643e-5,2.15350606421969e-8,235,34,2,3616,8.824e-4
9499,X21839.1.425,21839.1,B05M,20.0745893,14.8987972,2018-08-23T23:00:09Z,33,mortality,0.0031916122101544,8.86558947265112e-7,235,34,2,3616,8.824e-4
9500,X21839.1.426,21839.1,B05M,20.0730446,14.8960043,2018-08-24T00:00:09Z,30,mortality,0.00322743428283275,8.96509523009096e-7,235,34,2,3638,8.824e-4
9501,X21839.1.427,21839.1,B05M,20.0745863,14.8988397,2018-08-24T01:00:09Z,30,mortality,4.34409944648663e-5,1.19672161060238e-8,235,34,2,3616,8.824e-4
9502,X21839.1.428,21839.1,B05M,20.0745497,14.8988631,2018-08-24T02:00:39Z,30,mortality,0.00310851698564044,8.70977020353163e-7,235,34,2,3616,8.824e-4
9503,X21839.1.429,21839.1,B05M,20.076899,14.9008987,2018-08-24T03:00:08Z,30,mortality,0.00312821675080308,8.6798467003415e-7,235,34,2,3501,8.824e-4
9504,X21839.1.430,21839.1,B05M,20.074545,14.8988385,2018-08-24T04:00:12Z,29,mortality,3.15912962683059e-5,8.78267897367415e-9,235,34,2,3616,8.824e-4
9505,X21839.1.431,21839.1,B05M,20.0745765,14.8988409,2018-08-24T05:00:09Z,30,mortality,3.3582882543292e-5,9.25148279429532e-9,236,34,2,3616,8.824e-4
9506,X21839.1.432,21839.1,B05M,20.074556,14.8988675,2018-08-24T06:00:39Z,26,mortality,6.92878697898689e-4,1.94138049285147e-7,236,34,2,3616,8.824e-4
9507,X21839.1.433,21839.1,B05M,20.0738843,14.8986975,2018-08-24T07:00:08Z,23,mortality,7.6646088615277e-4,2.12905801709103e-7,236,34,2,3563,8.824e-4
9508,X21839.1.434,21839.1,B05M,20.0739316,14.8979325,2018-08-24T08:00:08Z,22,mortality,3.97979346199834e-4,1.09636183526125e-7,236,34,2,3563,8.824e-4
9509,X21839.1.435,21839.1,B05M,20.0737332,14.8982775,2018-08-24T09:00:38Z,22,mortality,2.44755980517901e-4,6.85783077943125e-8,236,34,2,3563,8.824e-4
9510,X21839.1.436,21839.1,B05M,20.073935,14.898416,2018-08-24T10:00:07Z,23,mortality,7.6778463777511e-4,2.13214284303002e-7,236,34,2,3563,8.824e-4
9511,X21839.1.437,21839.1,B05M,20.074556,14.8988675,2018-08-24T11:00:08Z,25,mortality,0.00996755439814474,2.73083682140952e-6,236,34,2,3616,8.824e-4
9512,X21839.1.438,21839.1,B05M,20.0813442,14.8915687,2018-08-24T12:00:58Z,28,mortality,0.0081889139994255,2.30673633786634e-6,236,34,2,3018,8.824e-4
9513,X21839.1.439,21839.1,B05M,20.0858649,14.8983967,2018-08-24T13:00:08Z,32,mortality,1.58235267878365e-4,4.39542410773236e-8,236,34,2,3230,8.824e-4
9514,X21839.1.440,21839.1,B05M,20.0858253,14.8985499,2018-08-24T14:00:08Z,35,mortality,2.23329353197501e-4,6.20187040259654e-8,236,34,2,3230,8.824e-4
9515,X21839.1.441,21839.1,B05M,20.0858905,14.8987635,2018-08-24T15:00:09Z,41,mortality,2.18069071625609e-4,6.00741244147684e-8,236,34,2,3230,8.824e-4
9516,X21839.1.442,21839.1,B05M,20.0858411,14.8985511,2018-08-24T16:00:39Z,42,mortality,2.40001041663377e-4,6.72648659370452e-8,236,34,2,3230,8.824e-4
9517,X21839.1.443,21839.1,B05M,20.0856588,14.8987072,2018-08-24T17:00:07Z,35,mortality,2.40001041663377e-4,6.66114464788724e-8,236,34,2,3230,3.736e-4
9518,X21839.1.444,21839.1,B05M,20.0858411,14.8985511,2018-08-24T18:00:10Z,40,mortality,0.00813028084693237,2.25715737005341e-6,236,34,2,3230,3.736e-4
9519,X21839.1.445,21839.1,B05M,20.0777319,14.8991362,2018-08-24T19:00:12Z,33,mortality,0.00210415125169422,5.80135442981587e-7,236,34,2,3550,3.736e-4
9520,X21839.1.446,21839.1,B05M,20.0762494,14.9006294,2018-08-24T20:00:39Z,33,mortality,4.30792780814996e-4,1.2067024672689e-7,236,34,2,3501,3.736e-4
9521,X21839.1.447,21839.1,B05M,20.0766543,14.9004823,2018-08-24T21:00:09Z,34,mortality,0.00108697373013262,2.99441798934606e-7,236,34,2,3501,3.736e-4
9522,X21839.1.448,21839.1,B05M,20.0772613,14.901384,2018-08-24T22:00:39Z,33,mortality,0.00108806897299757,3.04866621742105e-7,236,34,2,3607,3.736e-4
9523,X21839.1.449,21839.1,B05M,20.0764733,14.9006337,2018-08-24T23:00:08Z,31,mortality,0.00470062447978854,1.30572902216348e-6,236,34,2,3501,3.736e-4
9524,X21839.1.450,21839.1,B05M,20.0722504,14.9026984,2018-08-25T00:00:08Z,29,mortality,0.0058184001237457,1.60286504786383e-6,236,34,2,3402,3.736e-4
9525,X21839.1.451,21839.1,B05M,20.0733008,14.8969756,2018-08-25T01:00:38Z,28,mortality,0.00224142277136892,6.27673696826916e-7,236,34,2,3638,3.736e-4
9526,X21839.1.452,21839.1,B05M,20.074556,14.8988326,2018-08-25T02:00:09Z,29,mortality,0.00248203905891739,6.89646862716696e-7,236,34,2,3616,3.736e-4
9527,X21839.1.453,21839.1,B05M,20.0763605,14.9005368,2018-08-25T03:00:08Z,27,mortality,3.67800217508801e-5,1.01294469156927e-8,236,34,2,3501,3.736e-4
9528,X21839.1.454,21839.1,B05M,20.0763384,14.9005662,2018-08-25T04:00:39Z,27,mortality,1.61626761398802e-4,4.52862878674143e-8,236,34,2,3501,3.736e-4
9529,X21839.1.455,21839.1,B05M,20.076332,14.9004047,2018-08-25T05:00:08Z,26,mortality,9.25998542116295e-4,2.57221817254526e-7,237,34,2,3501,3.736e-4
9530,X21839.1.456,21839.1,B05M,20.0760671,14.901292,2018-08-25T06:00:08Z,26,mortality,0.0041130448137605,1.1425124482668e-6,237,34,2,3501,3.736e-4
9531,X21839.1.457,21839.1,B05M,20.0760479,14.897179,2018-08-25T07:00:08Z,26,mortality,0.00226495886496836,6.23783768925465e-7,237,34,2,3616,3.736e-4
9532,X21839.1.458,21839.1,B05M,20.074545,14.8988735,2018-08-25T08:00:39Z,27,mortality,1.14127122104003e-5,3.19683815417377e-9,237,34,2,3616,3.736e-4
9533,X21839.1.459,21839.1,B05M,20.0745497,14.8988631,2018-08-25T09:00:09Z,26,mortality,1.59831160900304e-5,4.44222237077e-9,237,34,2,3616,3.736e-4
9534,X21839.1.460,21839.1,B05M,20.0745386,14.8988516,2018-08-25T10:00:07Z,27,mortality,0.0114068974594311,3.16770271020025e-6,237,34,2,3616,3.736e-4
9535,X21839.1.461,21839.1,B05M,20.0859347,14.8983554,2018-08-25T11:00:08Z,27,mortality,3.65022314385708e-4,1.00529417346656e-7,237,34,2,3230,3.736e-4
9536,X21839.1.462,21839.1,B05M,20.085962,14.8987194,2018-08-25T12:00:39Z,27,mortality,1.54767567637966e-5,4.33644067352104e-9,237,34,2,3230,3.736e-4
9537,X21839.1.463,21839.1,B05M,20.0859492,14.8987281,2018-08-25T13:00:08Z,28,mortality,0,0,237,34,2,3230,3.736e-4
9538,X21839.1.464,21839.1,B05M,20.0859492,14.8987281,2018-08-25T14:00:08Z,30,mortality,1.92520050906513e-4,5.34777919184758e-8,237,34,2,3230,3.736e-4
9539,X21839.1.465,21839.1,B05M,20.0857951,14.8986127,2018-08-25T15:00:08Z,33,mortality,8.47079689301632e-5,2.33291018810695e-8,237,34,2,3230,3.736e-4
9540,X21839.1.466,21839.1,B05M,20.0858713,14.8985757,2018-08-25T16:00:39Z,41,mortality,0.00757846839473643,2.12341507277569e-6,237,34,2,3230,3.736e-4
9541,X21839.1.467,21839.1,B05M,20.0783402,14.8994217,2018-08-25T17:00:08Z,39,mortality,0.00415221979789247,1.15339438830346e-6,237,34,2,3550,8.85e-5
9542,X21839.1.468,21839.1,B05M,20.0746047,14.8976087,2018-08-25T18:00:08Z,40,mortality,0.00129057249312177,3.58193864313563e-7,237,34,2,3616,8.85e-5
9543,X21839.1.469,21839.1,B05M,20.0745497,14.8988981,2018-08-25T19:00:11Z,44,mortality,3.98177096287329e-5,1.0975112907589e-8,237,34,2,3616,8.85e-5
9544,X21839.1.470,21839.1,B05M,20.0745433,14.8988588,2018-08-25T20:00:39Z,42,mortality,9.06973538757209e-5,2.54054212537033e-8,237,34,2,3616,8.85e-5
9545,X21839.1.471,21839.1,B05M,20.0746309,14.8988353,2018-08-25T21:00:09Z,37,mortality,8.58270353679046e-5,2.3643811396117e-8,237,34,2,3616,8.85e-5
9546,X21839.1.472,21839.1,B05M,20.0745497,14.8988631,2018-08-25T22:00:39Z,34,mortality,0,0,237,34,2,3616,8.85e-5
9547,X21839.1.473,21839.1,B05M,20.0745497,14.8988631,2018-08-25T23:00:10Z,31,mortality,0.00107056673776023,2.97627672438206e-7,237,34,2,3616,8.85e-5
9548,X21839.1.474,21839.1,B05M,20.0740014,14.8979436,2018-08-26T00:00:07Z,30,mortality,0.00204453742690153,5.67769349320058e-7,237,34,2,3563,8.85e-5
9549,X21839.1.475,21839.1,B05M,20.0727479,14.8963284,2018-08-26T01:00:08Z,23,mortality,2.91872866158406e-4,8.03836040094755e-8,237,34,2,3638,8.85e-5
9550,X21839.1.476,21839.1,B05M,20.0725763,14.8960923,2018-08-26T02:00:39Z,22,mortality,2.51882909308235e-5,7.05752057462132e-9,237,34,2,3638,8.85e-5
9551,X21839.1.477,21839.1,B05M,20.0725541,14.8961042,2018-08-26T03:00:08Z,22,mortality,3.87020464572243e-4,1.07475830206121e-7,237,34,2,3638,8.85e-5
9552,X21839.1.478,21839.1,B05M,20.0729369,14.8961612,2018-08-26T04:00:09Z,22,mortality,0.00102528844721753,2.84802346449314e-7,237,34,2,3638,8.85e-5
9553,X21839.1.479,21839.1,B05M,20.0719143,14.8962354,2018-08-26T05:00:09Z,22,mortality,0.0014798387243217,4.07669070061073e-7,238,34,2,3635,8.85e-5
9554,X21839.1.480,21839.1,B05M,20.0732356,14.8969018,2018-08-26T06:00:39Z,23,mortality,0.00774590508914044,2.17032924884854e-6,238,34,2,3638,8.85e-5
9555,X21839.1.481,21839.1,B05M,20.0809318,14.8960257,2018-08-26T07:00:08Z,25,mortality,1.84267875662224e-4,5.11855210172844e-8,238,34,2,3372,8.85e-5
9556,X21839.1.482,21839.1,B05M,20.0811081,14.8959721,2018-08-26T08:00:08Z,25,mortality,0.0111713854078161,3.10316261328226e-6,238,34,2,3372,8.85e-5
9557,X21839.1.483,21839.1,B05M,20.0843313,14.8852758,2018-08-26T09:00:08Z,24,mortality,2.27823725717538e-4,6.27440720786389e-8,238,34,2,3272,8.85e-5
9558,X21839.1.484,21839.1,B05M,20.0841772,14.885108,2018-08-26T10:00:39Z,25,mortality,4.49252557032988e-4,1.25876311861302e-7,238,34,2,3272,8.85e-5
9559,X21839.1.485,21839.1,B05M,20.0837357,14.8851911,2018-08-26T11:00:08Z,26,mortality,0.0120453550088805,3.34500277947252e-6,238,34,2,3272,8.85e-5
9560,X21839.1.486,21839.1,B05M,20.0767884,14.8950311,2018-08-26T12:00:09Z,29,mortality,0.00443864559522327,1.23261471680735e-6,238,34,2,3249,8.85e-5
9561,X21839.1.487,21839.1,B05M,20.074556,14.8988675,2018-08-26T13:00:10Z,31,mortality,0.0019419873557778,5.35130161415761e-7,238,34,2,3616,8.85e-5
9562,X21839.1.488,21839.1,B05M,20.0727143,14.8994835,2018-08-26T14:00:39Z,33,mortality,1.64362921608673e-4,4.60529340455794e-8,238,34,2,3563,8.85e-5
9563,X21839.1.489,21839.1,B05M,20.0727969,14.8996256,2018-08-26T15:00:08Z,39,mortality,2.26205658637786e-4,6.28349051771627e-8,238,34,2,3563,8.85e-5
9564,X21839.1.490,21839.1,B05M,20.0727351,14.8998432,2018-08-26T16:00:08Z,38,mortality,5.63800008866976e-4,1.5661111357416e-7,238,34,2,3563,8.85e-5
9565,X21839.1.491,21839.1,B05M,20.0723269,14.8994543,2018-08-26T17:00:08Z,38,mortality,0.00364501451986102,1.00385968599863e-6,238,34,2,3563,5.59e-5
9566,X21839.1.492,21839.1,B05M,20.0739578,14.8961945,2018-08-26T18:00:39Z,44,mortality,0.00456815058530226,1.27995253160612e-6,238,34,2,3638,5.59e-5
9567,X21839.1.493,21839.1,B05M,20.0745762,14.9007206,2018-08-26T19:00:08Z,42,mortality,3.54915342017945e-4,9.85602171668827e-8,238,34,2,3428,5.59e-5
9568,X21839.1.494,21839.1,B05M,20.0745729,14.9010755,2018-08-26T20:00:09Z,44,mortality,0.00332555328479484,4.61946559910381e-7,238,34,2,3428,5.59e-5
9569,X21839.1.495,21839.1,B05M,20.0743933,14.9043962,2018-08-26T22:00:08Z,39,mortality,0.00107370200707588,2.9570421566397e-7,238,34,2,3384,5.59e-5
9570,X21839.1.496,21839.1,B05M,20.0750493,14.9052462,2018-08-26T23:00:39Z,32,mortality,0.00855274636651903,2.39572727353474e-6,238,34,2,3454,5.59e-5
9571,X21839.1.497,21839.1,B05M,20.0731118,14.8969158,2018-08-27T00:00:09Z,29,mortality,1.59831160913086e-5,4.43728930908066e-9,238,34,2,3638,5.59e-5
9572,X21839.1.498,21839.1,B05M,20.0731007,14.8969043,2018-08-27T01:00:11Z,29,mortality,0.00519357992621924,1.43152699179141e-6,238,34,2,3638,5.59e-5
9573,X21839.1.499,21839.1,B05M,20.067973,14.8960797,2018-08-27T02:00:39Z,28,mortality,5.26578465189157e-4,1.4750097064122e-7,238,34,2,3525,5.59e-5
9574,X21839.1.500,21839.1,B05M,20.0677128,14.8965375,2018-08-27T03:00:09Z,28,mortality,4.52404862926369e-4,1.25702934961481e-7,238,34,2,3525,5.59e-5
9575,X21839.1.501,21839.1,B05M,20.0676574,14.8969865,2018-08-27T04:00:08Z,28,mortality,0.0115585735248768,3.21160698107163e-6,238,34,2,3525,5.59e-5
9576,X21839.1.502,21839.1,B05M,20.0777542,14.9026128,2018-08-27T05:00:07Z,27,mortality,6.08717972463379e-4,1.6759856070027e-7,239,35,3.5,3607,5.59e-5
9577,X21839.1.503,21839.1,B05M,20.0773681,14.9021422,2018-08-27T06:00:39Z,27,mortality,0.0148209905704707,4.15153797492175e-6,239,35,3.5,3607,5.59e-5
9578,X21839.1.504,21839.1,B05M,20.0801738,14.8875892,2018-08-27T07:00:09Z,27,mortality,0.00409787604741702,1.13861518405585e-6,239,35,3.5,2968,5.59e-5
9579,X21839.1.505,21839.1,B05M,20.0823349,14.8910709,2018-08-27T08:00:08Z,26,mortality,9.30721145134306e-4,2.58533651426196e-7,239,35,3.5,3018,5.59e-5
9580,X21839.1.506,21839.1,B05M,20.0825941,14.8919648,2018-08-27T09:00:08Z,26,mortality,7.62758152968551e-6,2.10068342872088e-9,239,35,3.5,3018,5.59e-5
9581,X21839.1.507,21839.1,B05M,20.0826004,14.8919691,2018-08-27T10:00:39Z,26,mortality,9.60244239771956e-5,2.68975977527158e-8,239,35,3.5,3018,5.59e-5
9582,X21839.1.508,21839.1,B05M,20.0826941,14.8919481,2018-08-27T11:00:09Z,26,mortality,0.0071890355855281,1.99750919297808e-6,239,35,3.5,3018,5.59e-5
9583,X21839.1.509,21839.1,B05M,20.0859284,14.8983685,2018-08-27T12:00:08Z,32,mortality,1.25706006235369e-5,3.49183350653803e-9,239,35,3.5,3230,5.59e-5
9584,X21839.1.510,21839.1,B05M,20.0859173,14.8983744,2018-08-27T13:00:08Z,36,mortality,1.65266844827672e-4,4.55029859107027e-8,239,35,3.5,3230,5.59e-5
9585,X21839.1.511,21839.1,B05M,20.0857521,14.8983697,2018-08-27T14:00:40Z,37,mortality,0.00807589153035276,2.26278832455947e-6,239,35,3.5,3230,5.59e-5
9586,X21839.1.512,21839.1,B05M,20.0777145,14.8991552,2018-08-27T15:00:09Z,42,mortality,0.00314508265391982,8.73876814092753e-7,239,35,3.5,3550,5.59e-5
9587,X21839.1.513,21839.1,B05M,20.0745876,14.8988175,2018-08-27T16:00:08Z,47,mortality,3.98416277275954e-4,1.10640454672578e-7,239,35,3.5,3616,5.59e-5
9588,X21839.1.514,21839.1,B05M,20.0749653,14.8986907,2018-08-27T17:00:09Z,47,mortality,4.36624014456184e-4,1.20282097646332e-7,239,35,3.5,3616,2.481e-4
9589,X21839.1.515,21839.1,B05M,20.0745735,14.8988834,2018-08-27T18:00:39Z,49,mortality,1.54767567657363e-5,4.33401197584327e-9,239,35,3.5,3616,2.481e-4
9590,X21839.1.516,21839.1,B05M,20.0745607,14.8988921,2018-08-27T19:00:10Z,48,mortality,9.37128593092906e-5,2.60530606920463e-8,239,35,3.5,3616,2.481e-4
9591,X21839.1.517,21839.1,B05M,20.0746416,14.898844800000001,2018-08-27T20:00:07Z,46,mortality,3.53203907117739e-5,9.80577199105329e-9,239,35,3.5,3616,2.481e-4
9592,X21839.1.518,21839.1,B05M,20.0746769,14.8988436,2018-08-27T21:00:09Z,46,mortality,0.00155036255437104,4.30775925082256e-7,239,35,3.5,3616,2.481e-4
9593,X21839.1.519,21839.1,B05M,20.0745795,14.8972963,2018-08-27T22:00:08Z,39,mortality,1.90738459676032e-4,5.25305589854124e-8,239,35,3.5,3616,2.481e-4
9594,X21839.1.520,21839.1,B05M,20.0745315,14.8974809,2018-08-27T23:00:39Z,34,mortality,0.00492155779098359,1.37897388371633e-6,239,35,3.5,3616,2.481e-4
9595,X21839.1.521,21839.1,B05M,20.0736668,14.9023259,2018-08-28T00:00:08Z,31,mortality,0.00568244163454464,1.57845600959573e-6,239,35,3.5,3384,2.481e-4
9596,X21839.1.522,21839.1,B05M,20.0706906,14.8974852,2018-08-28T01:00:08Z,30,mortality,0.0056543288416934,1.55723735656662e-6,239,35,3.5,3635,2.481e-4
9597,X21839.1.523,21839.1,B05M,20.0736174,14.9023231,2018-08-28T02:00:39Z,30,mortality,0.0020967720930031,5.87495683105379e-7,239,35,3.5,3384,2.481e-4
9598,X21839.1.524,21839.1,B05M,20.0745138,14.9004276,2018-08-28T03:00:08Z,30,mortality,0.00153295165286051,4.25701653113167e-7,239,35,3.5,3428,2.481e-4
9599,X21839.1.525,21839.1,B05M,20.0760429,14.9005362,2018-08-28T04:00:09Z,29,mortality,3.49035198798399e-4,9.69811610998607e-8,239,35,3.5,3501,2.481e-4
9600,X21839.1.526,21839.1,B05M,20.0757875,14.9007741,2018-08-28T05:00:08Z,29,mortality,0.00416726869784026,1.14769173721847e-6,240,35,3.5,3501,2.481e-4
9601,X21839.1.527,21839.1,B05M,20.0748301,14.9048299,2018-08-28T06:00:39Z,29,mortality,0.00396933012106469,1.11216870861997e-6,240,35,3.5,3454,2.481e-4
9602,X21839.1.528,21839.1,B05M,20.0708981,14.9042868,2018-08-28T07:00:08Z,28,mortality,7.76659513567658e-6,2.15738753768794e-9,240,35,3.5,3402,2.481e-4
9603,X21839.1.529,21839.1,B05M,20.0708917,14.9042824,2018-08-28T08:00:08Z,28,mortality,3.98015075101066e-5,1.10498355108569e-8,240,35,3.5,3402,2.481e-4
9604,X21839.1.530,21839.1,B05M,20.0709313,14.9042864,2018-08-28T09:00:10Z,28,mortality,2.28711608801842e-5,6.30233146326377e-9,240,35,3.5,3402,2.481e-4
9605,X21839.1.531,21839.1,B05M,20.0709091,14.9042809,2018-08-28T10:00:39Z,27,mortality,0.00344973475212043,9.66312255495918e-7,240,35,3.5,3402,2.481e-4
9606,X21839.1.532,21839.1,B05M,20.0735872,14.9021064,2018-08-28T11:00:09Z,28,mortality,6.30793341751042e-4,1.75269058558222e-7,240,35,3.5,3428,2.481e-4
9607,X21839.1.533,21839.1,B05M,20.0732582,14.9015682,2018-08-28T12:00:08Z,31,mortality,6.38750694714066e-4,1.75964378709109e-7,240,35,3.5,3428,2.481e-4
9608,X21839.1.534,21839.1,B05M,20.0735808,14.9021195,2018-08-28T13:00:38Z,35,mortality,0.00217015363511408,6.07886172300862e-7,240,35,3.5,3428,2.481e-4
